# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -221 7 7677 1048603 1369461 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/Static2UCallouts.695f60fbb5a76fa73661.js
DUPTYPE_WITHIN_SAME_TREE -221 6 7677 1048603 1384571 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/Static2UCallouts.695f60fbb5a76fa73661.e475e105c0a5.js
DUPTYPE_WITHIN_SAME_TREE -221 7 7677 1048603 1392036 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/Static2UCallouts.e475e105c0a5.js
DUPTYPE_WITHIN_SAME_TREE -221 7 7677 1048603 1391952 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/Static2UCallouts.695f60fbb5a76fa73661.e475e105c0a5.js
DUPTYPE_WITHIN_SAME_TREE -221 6 7677 1048603 1363478 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/Static2UCallouts.695f60fbb5a76fa73661.js
DUPTYPE_FIRST_OCCURRENCE 6219 3 7684 1048603 1386669 5 /openedx/staticfiles/teams/js/views/team_profile.0afd70a5cf7f.js
DUPTYPE_WITHIN_SAME_TREE -6219 3 7684 1048603 1356458 5 /openedx/staticfiles/teams/js/views/team_profile.js
DUPTYPE_FIRST_OCCURRENCE 4751 3 7705 1048603 1387214 5 /openedx/staticfiles/js/src/studio/oa_container.0964976df890.js
DUPTYPE_WITHIN_SAME_TREE -4751 7 7705 1048603 1363776 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/studio/oa_container.js
DUPTYPE_WITHIN_SAME_TREE -4751 8 7705 1048603 1369734 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/studio/oa_container.js
DUPTYPE_WITHIN_SAME_TREE -4751 4 7705 1048603 1366162 5 /openedx/staticfiles/studio/js/src/studio/oa_container.js
DUPTYPE_WITHIN_SAME_TREE -4751 4 7705 1048603 1393539 5 /openedx/staticfiles/studio/js/src/studio/oa_container.0964976df890.js
DUPTYPE_WITHIN_SAME_TREE -4751 3 7705 1048603 1360025 5 /openedx/staticfiles/js/src/studio/oa_container.js
DUPTYPE_WITHIN_SAME_TREE -4751 7 7705 1048603 1383952 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/studio/oa_container.0964976df890.js
DUPTYPE_WITHIN_SAME_TREE -4751 8 7705 1048603 1391592 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/studio/oa_container.0964976df890.js
DUPTYPE_FIRST_OCCURRENCE 7769 4 7711 1048603 1386208 5 /openedx/staticfiles/studio-frontend/src/components/CourseChecklist/displayMessages.1c800efe5166.jsx
DUPTYPE_WITHIN_SAME_TREE -7769 4 7711 1048603 1358747 5 /openedx/staticfiles/studio-frontend/src/components/CourseChecklist/displayMessages.jsx
DUPTYPE_FIRST_OCCURRENCE 16225 8 7718 1048603 1382757 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/MailtoLink/index.jsx.90c60c6f4b96.html
DUPTYPE_WITHIN_SAME_TREE -16225 8 7718 1048603 1359292 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/MailtoLink/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 16415 8 7718 1048603 1382684 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/MailtoLink/index.jsx.25f928050cc5.html
DUPTYPE_WITHIN_SAME_TREE -16415 8 7718 1048603 1358521 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/MailtoLink/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 9977 5 7718 1048603 1385212 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/MailtoLink/index.jsx.d2665bb4764b.html
DUPTYPE_WITHIN_SAME_TREE -9977 5 7718 1048603 1358976 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/MailtoLink/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 9647 5 7729 1048603 1385432 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/call.c5dc92bdbe27.js
DUPTYPE_WITHIN_SAME_TREE -9647 10 7729 1048603 1369942 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/call.js
DUPTYPE_WITHIN_SAME_TREE -9647 10 7729 1048603 1390428 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/call.c5dc92bdbe27.js
DUPTYPE_WITHIN_SAME_TREE -9647 6 7729 1048603 1366366 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/call.js
DUPTYPE_WITHIN_SAME_TREE -9647 5 7729 1048603 1360229 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/call.js
DUPTYPE_WITHIN_SAME_TREE -9647 9 7729 1048603 1382155 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/call.c5dc92bdbe27.js
DUPTYPE_WITHIN_SAME_TREE -9647 6 7729 1048603 1392429 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/call.c5dc92bdbe27.js
DUPTYPE_WITHIN_SAME_TREE -9647 9 7729 1048603 1360997 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/call.js
DUPTYPE_FIRST_OCCURRENCE 2079 2 7740 1048603 1387785 5 /openedx/staticfiles/js/learner_dashboard/Static2UCallouts.2c014275e36e.jsx
DUPTYPE_WITHIN_SAME_TREE -2079 2 7740 1048603 1357292 5 /openedx/staticfiles/js/learner_dashboard/Static2UCallouts.jsx
DUPTYPE_FIRST_OCCURRENCE 3165 2 7749 1048603 1394210 5 /openedx/staticfiles/studio/templates/timed-examination-preference-editor.5036a4361433.underscore
DUPTYPE_WITHIN_SAME_TREE -3165 2 7749 1048603 1365299 5 /openedx/staticfiles/studio/templates/timed-examination-preference-editor.underscore
DUPTYPE_FIRST_OCCURRENCE 6369 3 7752 1048603 1387288 5 /openedx/staticfiles/xblock/resources/xmodule.library_sourced_block/LibrarySourcedBlockPicker.7cc11ec81925.jsx
DUPTYPE_WITHIN_SAME_TREE -6369 6 7752 1048603 1367962 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/assets/library_source_block/LibrarySourcedBlockPicker.jsx
DUPTYPE_WITHIN_SAME_TREE -6369 5 7752 1048603 1385545 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/assets/library_source_block/LibrarySourcedBlockPicker.7cc11ec81925.jsx
DUPTYPE_WITHIN_SAME_TREE -6369 4 7752 1048603 1393617 5 /openedx/staticfiles/studio/xblock/resources/xmodule.library_sourced_block/LibrarySourcedBlockPicker.7cc11ec81925.jsx
DUPTYPE_WITHIN_SAME_TREE -6369 3 7752 1048603 1360822 5 /openedx/staticfiles/xblock/resources/xmodule.library_sourced_block/LibrarySourcedBlockPicker.jsx
DUPTYPE_WITHIN_SAME_TREE -6369 4 7752 1048603 1367051 5 /openedx/staticfiles/studio/xblock/resources/xmodule.library_sourced_block/LibrarySourcedBlockPicker.jsx
DUPTYPE_WITHIN_SAME_TREE -6369 6 7752 1048603 1392549 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/assets/library_source_block/LibrarySourcedBlockPicker.7cc11ec81925.jsx
DUPTYPE_WITHIN_SAME_TREE -6369 5 7752 1048603 1361979 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/assets/library_source_block/LibrarySourcedBlockPicker.jsx
DUPTYPE_FIRST_OCCURRENCE 8697 4 7759 1048603 1393391 5 /openedx/staticfiles/studio/js/views/modals/base_modal.accd3d650c7c.js
DUPTYPE_WITHIN_SAME_TREE -8697 4 7759 1048603 1365511 5 /openedx/staticfiles/studio/js/views/modals/base_modal.js
DUPTYPE_FIRST_OCCURRENCE 6039 3 7774 1048603 1393829 5 /openedx/staticfiles/studio/js/views/validation.6e827cd2d072.js
DUPTYPE_WITHIN_SAME_TREE -6039 3 7774 1048603 1365481 5 /openedx/staticfiles/studio/js/views/validation.js
DUPTYPE_FIRST_OCCURRENCE 4563 3 7787 1048603 1386941 5 /openedx/staticfiles/js/i18n/fi-fi/djangojs.d9567fd5f47c.js
DUPTYPE_WITHIN_SAME_TREE -4563 4 7787 1048603 1393471 5 /openedx/staticfiles/studio/js/i18n/fi-fi/djangojs.d9567fd5f47c.js
DUPTYPE_WITHIN_SAME_TREE -4563 4 7787 1048603 1365670 5 /openedx/staticfiles/studio/js/i18n/fi-fi/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4563 3 7787 1048603 1357542 5 /openedx/staticfiles/js/i18n/fi-fi/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 11507 5 7787 1048603 1385626 5 /openedx/staticfiles/xblock/resources/recommender/static/css/recommender.6349389b045a.css
DUPTYPE_WITHIN_SAME_TREE -11507 5 7787 1048603 1363865 5 /openedx/staticfiles/xblock/resources/recommender/static/css/recommender.css
DUPTYPE_WITHIN_SAME_TREE -11507 6 7787 1048603 1366782 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/recommender.css
DUPTYPE_WITHIN_SAME_TREE -11507 6 7787 1048603 1392494 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/recommender.6349389b045a.css
DUPTYPE_FIRST_OCCURRENCE 11875 6 7791 1048603 1384218 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Dropdown/Dropdown.test.1144e2a5970c.jsx
DUPTYPE_WITHIN_SAME_TREE -11875 6 7791 1048603 1359151 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Dropdown/Dropdown.test.jsx
DUPTYPE_FIRST_OCCURRENCE 7711 4 7795 1048603 1386251 5 /openedx/staticfiles/studio-frontend/src/components/AssetsPage/index.95a6128bdab2.jsx
DUPTYPE_WITHIN_SAME_TREE -7711 4 7795 1048603 1358801 5 /openedx/staticfiles/studio-frontend/src/components/AssetsPage/index.jsx
DUPTYPE_FIRST_OCCURRENCE 9197 5 7802 1048603 1385080 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/toast.53a8dca66c69.js
DUPTYPE_WITHIN_SAME_TREE -9197 5 7802 1048603 1358025 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/toast.js
DUPTYPE_FIRST_OCCURRENCE 4907 3 7816 1048603 1386544 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/README.ce7caa8171f3.md
DUPTYPE_WITHIN_SAME_TREE -4907 4 7816 1048603 1393277 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/README.ce7caa8171f3.md
DUPTYPE_WITHIN_SAME_TREE -4907 3 7816 1048603 1356064 5 /openedx/staticfiles/js/vendor/jQuery-File-Upload/README.md
DUPTYPE_WITHIN_SAME_TREE -4907 4 7816 1048603 1364933 5 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/README.md
DUPTYPE_WITHIN_SAME_TREE -4907 8 7816 1048603 1383422 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/README.ce7caa8171f3.md
DUPTYPE_WITHIN_SAME_TREE -4907 8 7816 1048603 1363271 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/README.md
DUPTYPE_WITHIN_SAME_TREE -4907 9 7816 1048603 1369254 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/README.md
DUPTYPE_WITHIN_SAME_TREE -4907 9 7816 1048603 1391036 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jQuery-File-Upload/README.ce7caa8171f3.md
DUPTYPE_FIRST_OCCURRENCE 14289 7 7824 1048603 1383584 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.0fcb7de40a3a.js
DUPTYPE_WITHIN_SAME_TREE -14289 13 7824 1048603 1389697 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.0fcb7de40a3a.js
DUPTYPE_WITHIN_SAME_TREE -14289 12 7824 1048603 1381881 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.0fcb7de40a3a.js
DUPTYPE_WITHIN_SAME_TREE -14289 13 7824 1048603 1369169 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14289 12 7824 1048603 1363186 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14289 8 7824 1048603 1364848 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14289 8 7824 1048603 1391254 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.0fcb7de40a3a.js
DUPTYPE_WITHIN_SAME_TREE -14289 7 7824 1048603 1355979 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/codemirror/plugin.js
DUPTYPE_FIRST_OCCURRENCE 9163 5 7827 1048603 1385061 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/button.62f88f0cb211.js
DUPTYPE_WITHIN_SAME_TREE -9163 5 7827 1048603 1358006 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/button.js
DUPTYPE_FIRST_OCCURRENCE 14317 7 7832 1048603 1383523 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.c6021ce08dfb.js
DUPTYPE_WITHIN_SAME_TREE -14317 13 7832 1048603 1389636 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.c6021ce08dfb.js
DUPTYPE_WITHIN_SAME_TREE -14317 7 7832 1048603 1355885 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14317 12 7832 1048603 1381820 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.c6021ce08dfb.js
DUPTYPE_WITHIN_SAME_TREE -14317 8 7832 1048603 1364754 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14317 8 7832 1048603 1391193 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.c6021ce08dfb.js
DUPTYPE_WITHIN_SAME_TREE -14317 12 7832 1048603 1363092 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14317 13 7832 1048603 1369075 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/tinymce/js/tinymce/plugins/fullpage/plugin.min.js
DUPTYPE_FIRST_OCCURRENCE 11963 6 7845 1048603 1384192 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Pagination/Pagination.test.e429b55373cb.jsx
DUPTYPE_WITHIN_SAME_TREE -11963 6 7845 1048603 1359119 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Pagination/Pagination.test.jsx
DUPTYPE_WITHIN_SAME_TREE -11963 6 7845 1048603 1358358 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Pagination/Pagination.test.jsx
DUPTYPE_WITHIN_SAME_TREE -11963 6 7845 1048603 1384071 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Pagination/Pagination.test.e429b55373cb.jsx
DUPTYPE_FIRST_OCCURRENCE 13559 6 7848 1048603 1384454 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/django.5d55eb0e3c29.po
DUPTYPE_WITHIN_SAME_TREE -13559 6 7848 1048603 1360834 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/django.po
DUPTYPE_WITHIN_SAME_TREE -13559 7 7848 1048603 1369779 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/django.po
DUPTYPE_WITHIN_SAME_TREE -13559 7 7848 1048603 1392116 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/rtl/LC_MESSAGES/django.5d55eb0e3c29.po
DUPTYPE_FIRST_OCCURRENCE 2019 2 7848 1048603 1387799 5 /openedx/staticfiles/js/header/header.309a1243e175.js
DUPTYPE_WITHIN_SAME_TREE -2019 2 7848 1048603 1357417 5 /openedx/staticfiles/js/header/header.js
DUPTYPE_FIRST_OCCURRENCE 4507 3 7849 1048603 1386918 5 /openedx/staticfiles/js/i18n/az/djangojs.69a7f5421eea.js
DUPTYPE_WITHIN_SAME_TREE -4507 4 7849 1048603 1365624 5 /openedx/staticfiles/studio/js/i18n/az/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4507 3 7849 1048603 1357496 5 /openedx/staticfiles/js/i18n/az/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4507 4 7849 1048603 1393448 5 /openedx/staticfiles/studio/js/i18n/az/djangojs.69a7f5421eea.js
DUPTYPE_FIRST_OCCURRENCE 2313 2 7852 1048603 1387707 5 /openedx/staticfiles/lms/js/build.3607667d3fa9.js
DUPTYPE_WITHIN_SAME_TREE -2313 2 7852 1048603 1357015 5 /openedx/staticfiles/lms/js/build.js
DUPTYPE_FIRST_OCCURRENCE 8703 4 7855 1048603 1393393 5 /openedx/staticfiles/studio/js/views/modals/move_xblock_modal.46f3e2327008.js
DUPTYPE_WITHIN_SAME_TREE -8703 4 7855 1048603 1365513 5 /openedx/staticfiles/studio/js/views/modals/move_xblock_modal.js
DUPTYPE_FIRST_OCCURRENCE 4057 3 7858 1048603 1387017 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/package.24b04d95cac4.json
DUPTYPE_WITHIN_SAME_TREE -4057 3 7858 1048603 1357864 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/package.json
DUPTYPE_FIRST_OCCURRENCE 1467 2 7867 1048603 1388026 5 /openedx/staticfiles/admin/js/actions.3edba334d0a4.js
DUPTYPE_WITHIN_SAME_TREE -1467 3 7867 1048603 1365894 5 /openedx/staticfiles/studio/admin/js/actions.js
DUPTYPE_WITHIN_SAME_TREE -1467 2 7867 1048603 1359574 5 /openedx/staticfiles/admin/js/actions.js
DUPTYPE_WITHIN_SAME_TREE -1467 3 7867 1048603 1393948 5 /openedx/staticfiles/studio/admin/js/actions.3edba334d0a4.js
DUPTYPE_FIRST_OCCURRENCE 117 1 7874 1048603 1388282 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 7 7874 1048603 1369568 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.js
DUPTYPE_WITHIN_SAME_TREE -117 2 7874 1048603 1394201 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 7 7874 1048603 1369576 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.js
DUPTYPE_WITHIN_SAME_TREE -117 2 7874 1048603 1394193 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 7 7874 1048603 1392059 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 1 7874 1048603 1356404 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.js
DUPTYPE_WITHIN_SAME_TREE -117 7 7874 1048603 1392067 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 2 7874 1048603 1365265 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.js
DUPTYPE_WITHIN_SAME_TREE -117 2 7874 1048603 1365273 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.js
DUPTYPE_WITHIN_SAME_TREE -117 6 7874 1048603 1363593 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.js
DUPTYPE_WITHIN_SAME_TREE -117 6 7874 1048603 1363585 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.js
DUPTYPE_WITHIN_SAME_TREE -117 6 7874 1048603 1384686 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 6 7874 1048603 1384678 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 1 7874 1048603 1388290 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.f4a65a7e4f4b.js
DUPTYPE_WITHIN_SAME_TREE -117 1 7874 1048603 1356396 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.45ee267f443311bce852.js
DUPTYPE_FIRST_OCCURRENCE 2231 2 7886 1048603 1387363 5 /openedx/staticfiles/js/vendor/jquery.simulate.100076bca263.js
DUPTYPE_WITHIN_SAME_TREE -2231 3 7886 1048603 1364408 5 /openedx/staticfiles/studio/js/vendor/jquery.simulate.js
DUPTYPE_WITHIN_SAME_TREE -2231 8 7886 1048603 1368729 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.simulate.js
DUPTYPE_WITHIN_SAME_TREE -2231 2 7886 1048603 1355539 5 /openedx/staticfiles/js/vendor/jquery.simulate.js
DUPTYPE_WITHIN_SAME_TREE -2231 3 7886 1048603 1393692 5 /openedx/staticfiles/studio/js/vendor/jquery.simulate.100076bca263.js
DUPTYPE_WITHIN_SAME_TREE -2231 7 7886 1048603 1383871 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.simulate.100076bca263.js
DUPTYPE_WITHIN_SAME_TREE -2231 7 7886 1048603 1362746 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.simulate.js
DUPTYPE_WITHIN_SAME_TREE -2231 8 7886 1048603 1391511 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/jquery.simulate.100076bca263.js
DUPTYPE_FIRST_OCCURRENCE 245 1 7896 1048603 1388213 5 /openedx/staticfiles/bundles/VerticalStudentView.5186a643e6692600fde3.ea9da51fe9c6.js
DUPTYPE_WITHIN_SAME_TREE -245 2 7896 1048603 1394145 5 /openedx/staticfiles/studio/bundles/VerticalStudentView.ea9da51fe9c6.js
DUPTYPE_WITHIN_SAME_TREE -245 2 7896 1048603 1394124 5 /openedx/staticfiles/studio/bundles/VerticalStudentView.5186a643e6692600fde3.ea9da51fe9c6.js
DUPTYPE_WITHIN_SAME_TREE -245 1 7896 1048603 1356348 5 /openedx/staticfiles/bundles/VerticalStudentView.js
DUPTYPE_WITHIN_SAME_TREE -245 6 7896 1048603 1363516 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.5186a643e6692600fde3.js
DUPTYPE_WITHIN_SAME_TREE -245 7 7896 1048603 1392011 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.ea9da51fe9c6.js
DUPTYPE_WITHIN_SAME_TREE -245 1 7896 1048603 1388234 5 /openedx/staticfiles/bundles/VerticalStudentView.ea9da51fe9c6.js
DUPTYPE_WITHIN_SAME_TREE -245 2 7896 1048603 1365217 5 /openedx/staticfiles/studio/bundles/VerticalStudentView.js
DUPTYPE_WITHIN_SAME_TREE -245 6 7896 1048603 1363537 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.js
DUPTYPE_WITHIN_SAME_TREE -245 7 7896 1048603 1391990 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.5186a643e6692600fde3.ea9da51fe9c6.js
DUPTYPE_WITHIN_SAME_TREE -245 6 7896 1048603 1384609 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.5186a643e6692600fde3.ea9da51fe9c6.js
DUPTYPE_WITHIN_SAME_TREE -245 7 7896 1048603 1369499 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.5186a643e6692600fde3.js
DUPTYPE_WITHIN_SAME_TREE -245 7 7896 1048603 1369520 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.js
DUPTYPE_WITHIN_SAME_TREE -245 1 7896 1048603 1356327 5 /openedx/staticfiles/bundles/VerticalStudentView.5186a643e6692600fde3.js
DUPTYPE_WITHIN_SAME_TREE -245 2 7896 1048603 1365196 5 /openedx/staticfiles/studio/bundles/VerticalStudentView.5186a643e6692600fde3.js
DUPTYPE_WITHIN_SAME_TREE -245 6 7896 1048603 1384630 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/bundles/VerticalStudentView.ea9da51fe9c6.js
DUPTYPE_FIRST_OCCURRENCE 1493 2 7902 1048603 1388028 5 /openedx/staticfiles/admin/js/urlify.25cc3eac8123.js
DUPTYPE_WITHIN_SAME_TREE -1493 3 7902 1048603 1365896 5 /openedx/staticfiles/studio/admin/js/urlify.js
DUPTYPE_WITHIN_SAME_TREE -1493 2 7902 1048603 1359576 5 /openedx/staticfiles/admin/js/urlify.js
DUPTYPE_WITHIN_SAME_TREE -1493 3 7902 1048603 1393950 5 /openedx/staticfiles/studio/admin/js/urlify.25cc3eac8123.js
DUPTYPE_FIRST_OCCURRENCE 4579 3 7930 1048603 1386926 5 /openedx/staticfiles/js/i18n/hu/djangojs.d4f902ef1cc8.js
DUPTYPE_WITHIN_SAME_TREE -4579 3 7930 1048603 1357512 5 /openedx/staticfiles/js/i18n/hu/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4579 4 7930 1048603 1393456 5 /openedx/staticfiles/studio/js/i18n/hu/djangojs.d4f902ef1cc8.js
DUPTYPE_WITHIN_SAME_TREE -4579 4 7930 1048603 1365640 5 /openedx/staticfiles/studio/js/i18n/hu/djangojs.js
